CTISMILES	_internalID_
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)C(=O)N(C)C)F	CHEMBL453862
COc1cccc(c1)C(=O)NCCN2CCC(CC2)Oc3ccc(c(c3)Cl)Cl	CHEMBL2171018
Cc1ccc(cc1)c2c3c(ncnc3n(n2)C(C)(C)C)N	CHEMBL306380
CN1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)NC(=O)Nc4c(cccc4Cl)Cl	CHEMBL216749
CN1CCN(CC1)C2=c3ccccc3=Nc4ccc(cc4N2)Cl	CHEMBL42
c1cnc(nc1)Nc2cc(cc3c2cc(cc3)C(=N)N)C(=O)Nc4ccc(cc4)CN	CHEMBL104166
COc1cc2c(cc1OCCCN3CCC[C@@H]3CO)ncnc2Nc4cc(n[nH]4)CC(=O)Nc5cccc(c5)F	CHEMBL424899
COc1cc2c(cc1OCCCN3CCCCC3)c(ncn2)Nc4ccc(c(c4)Cl)F	CHEMBL291514
COc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F	CHEMBL1163879
c1ccc2c(c1)Cc3ccccc3O2	CHEMBL486760
CCCCCCCCc1ccc(cc1)NC(=O)[C@@H]2[C@H](CCN2)O	CHEMBL574238
COCCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3nccc4	CHEMBL457016
CC(C(=O)Nc1ccc2c(c1)-c3ccccc3S2(=O)=O)(C(F)(F)F)O	CHEMBL140642
C[C@H]1COCCN1c2c3ccc(nc3nc(n2)N4CCOC[C@@H]4C)c5ccc6c(c5)c(ncn6)O	CHEMBL2336324
CN(C)C(=O)COc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5ccccn5	CHEMBL428774
Cc1ccc(cc1N(C)c2ccnc(n2)Nc3cc(cc(c3)N4CCOCC4)N5CCCC5)CO	CHEMBL1762536
c1ccc(cc1)c2cc3ccccc3c(=O)o2	CHEMBL2140153
Cc1ccc(cc1NC(=O)c2ccc3c(c2)cccn3)NC(=O)c4cccc(c4)N(C)S(=O)(=O)C	CHEMBL454616
Cc1c(n[nH]c1NC(=O)Cc2ccc(cc2OC)Oc3ccnc4c3ccc(c4)OC)C	CHEMBL2023483
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(cn2)OCc3ccncc3C#N	CHEMBL2086680
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CCN6CCC(C(C6)C)C(=O)N7CCOCC7)C	CHEMBL399857
c1ccc(c(c1)N)NC(=O)c2ccc(cc2)c3nccs3	CHEMBL256711
Cc1cc2c(cc(=O)oc2cc1C)Cn3ccnc3	CHEMBL1347755
CN(C)CC(COc1ccc(cc1)Nc2cc(ncn2)Nc3ccc(cc3)OC)O	CHEMBL101779
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccncc3C#N)c4nc(no4)C(C)C	CHEMBL2087084
Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CCN(CC4)CCO)Cl	CHEMBL1421
CC1(c2cc(ccc2NC(=O)O1)c3ccc(n3C)C#N)C	CHEMBL67860
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CCN6CCN(CC6)CC(=O)N7CCCC7)C	CHEMBL401349
COc1ccc(cc1OC)Cc2c3cc(c(cc3ccn2)OC)OC	CHEMBL19224
c1ccc(c(c1)N)NC(=O)c2ccc(cc2)CNc3nccc(n3)c4cccnc4	CHEMBL272980
C[C@H](COc1cccc2c1c(ncn2)Nc3ccc(c(c3)Cl)OCc4ccccn4)N(C)C(=O)CO	CHEMBL250130
Cc1c(ccc(n1)S(=O)(=O)C)Nc2c(c(ncn2)OC3CCN(CC3)C(=O)OC(C)C)OC	CHEMBL1951032
c1ccc(cc1)Nc2ccnc(n2)Nc3ccccc3	CHEMBL578061
Cc1c(cn(n1)C)NC(=O)Cc2c(cc(cn2)Oc3ccnc4c3ccc(c4)OC)OC	CHEMBL2023496
c1ccc2c(c1)c(cc(n2)O)C(=O)NC[C@H](CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O	CHEMBL2208434
c1cc2cc(ccc2nc1)Cn3c4c(ncc(n4)c5cnn(c5)CCO)nn3	CHEMBL2001019
Cc1c(cn(n1)C)NC(=O)Cc2ccc(cc2OC)Oc3ccnc4c3cc(c(c4)OC)OC	CHEMBL2023488
Cc1csc(n1)NC(=O)c2cc(ccc2N)Sc3nncn3C	CHEMBL489514
CC1(C(=O)N(C(=O)N1Cc2ccncc2)c3ccc(cc3)SC(F)(F)F)C	CHEMBL1762155
c1ccc(cc1)NC(=O)c2ccc(cc2OCc3cccc(c3)F)OCCCN4CCCC4	CHEMBL1824608
Cc1c(c(no1)C(=O)C)C(=O)Nc2nccs2	CHEMBL1307677
CC(=O)Nc1nc(cs1)c2ccc(s2)Br	CHEMBL1589344
Cc1cc(c(nc1C)c2ccccn2)Oc3ccnc(c3)Nc4ccc(cc4)S(=O)(=O)N	CHEMBL578235
Cc1cccc(c1)Nc2c3cc(ccc3ncn2)NC(=O)C=C	CHEMBL31815
Cc1cc(no1)NC(=O)Nc2ccc(cc2Cl)Oc3ccnc4c3cc(c(c4)OC)OC	CHEMBL1289494
CS(=O)(=O)c1cccc(c1)Nc2nccc(n2)N(CC#N)c3c(ccc4c3OCO4)Cl	CHEMBL1271081
c1cc2nnc(n2c(c1)Cl)c3ccc(cc3Cl)Cl	CHEMBL1329874
c1ccc(cc1)CCCCNC(=O)c2ccccc2	CHEMBL1727809
CC(C)(C)NS(=O)(=O)c1cc(cnc1)c2ccc3nc(nn3c2)NC(=O)NCC(=O)N4CCOCC4	CHEMBL2057372
c1ccc(cc1)C2=c3ccccc3=NC(=O)[C@H](N2)NC(=O)Nc4ccccc4F	CHEMBL223402
C[C@H](C(=O)NC)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5nccs5	CHEMBL257410
CN(CCOc1ccccc1c2cc(c(s2)NC(=O)N)C(=O)N)Cc3ccccc3	CHEMBL514980
c1cc(c(cc1C(=O)N)[N+](=O)[O-])I	CHEMBL1170047
C[C@@H](C(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cccc5)Cl)O	CHEMBL1809070
C[C@H](C(=O)NC)Oc1cccc2c1c(ncn2)Nc3ccc(c(c3)Cl)OCc4ccccn4	CHEMBL403594
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CN6CCN(CC6)CC(=O)N7CCCC7)C	CHEMBL401212
Cc1c(cn2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5cccc(c5)F)NC(=O)OC[C@@H]6COCCN6	CHEMBL1645462
COc1ccc(c(c1O)C=O)Br	CHEMBL93215
Cc1nc(c(n1Cc2c(c3c(=O)n(c(=O)n(c3s2)CC(C)C)C)C(=O)N(C)OC)Cl)Cl	CHEMBL387125
c1ccc(cc1)NC(=O)NCCSCc2c(cccc2Cl)F	CHEMBL1413389
c1ccc(cc1)N(CCO)C(=O)CNC(=O)c2cc3cc(ccc3[nH]2)Cl	CHEMBL181326
CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)O	CHEMBL1276308
c1ccc2c(c1)c(nc(n2)c3ccc(cc3)[N+](=O)[O-])O	CHEMBL1164165
c1cc(c(cc1Cn2c3ccc(cc3cc2C(=O)[O-])[N+](=O)O)Cl)Cl	CHEMBL130936
c1cc(ccc1n2ccnc2)O	CHEMBL275339
CN1CCC(CC1)(C(=O)N)N(C)Cc2cc3c(cc2OC)ncnc3Nc4cccc(c4F)Cl	CHEMBL207130
Cc1ccc(cn1)Oc2ccc(cc2C)Nc3c4c(cccc4O[C@H](C)C(=O)N(C)C)ncn3	CHEMBL256362
CC(C)n1c(cnc1COC)c2ccnc(n2)Nc3ccc(cc3)C(=O)NC	CHEMBL453651
c1ccc(cc1)NC(=O)c2cc3ccc(cc3c(c2)Nc4ncccn4)C(=N)N	CHEMBL104505
c1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(cc3)Cl	CHEMBL1602482
c1cc(ccc1N2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(C=O)O)F	CHEMBL1784357
CN1CCC(CC1)COc2cc3c(c(c2)OC4CCOCC4)c(ncn3)Nc5c(ccc6c5OCO6)Cl	CHEMBL216105
CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O	CHEMBL1072
C[C@@H](Cc1ccccc1)Oc2cc(cc(c2)O[C@@H](C)COC)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL205627
c1cc(ccc1c2c(c3cc(ccc3[nH]2)C#N)CCCC(=O)NS(=O)(=O)N)F	CHEMBL257830
CC(C)(C)c1csc(n1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N	CHEMBL2070942
CS(=O)(=O)N1CC2(CCN(CC2)C(=O)Nc3cnc(cn3)c4ccccc4)c5c1cccc5	CHEMBL495201
CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c(n[nH]3)CN(C4)C(=O)[C@@H](c5ccccc5)OC	CHEMBL402548
COc1cc2c(cc1CN3CCC[C@@H]3C(=O)N)c(ncn2)Nc4cccc(c4F)Cl	CHEMBL208292
Cc1cc(ccc1Cl)OC2CCN(CC2)CC3CCN(CC3)[C@@](C)(Cc4ccc(cc4)F)C(=O)O	CHEMBL2158792
CCCc1c2cc(c(cc2c(c(c1O)O)C(=O)O)Cc3ccccc3)C	CHEMBL126519
Cc1nc(c(nc1c2cc(c(cc2)[C@H]3CC[C@@H](CC3)CC(=O)O)Cl)C(=O)N)C	CHEMBL2178943
c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)C(=O)NO	CHEMBL98345
CN(c1cccc(c1)CO)c2ccnc(n2)Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5	CHEMBL1762528
c1cc(ccc1CC2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl	CHEMBL263664
CSCCN1c2ccccc2CC(C1=O)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL395707
COc1cc2c(cc1OC)ncnc2Nc3cc4ccccc4cn3	CHEMBL91428
Cc1cnc([nH]1)c2cnc(nc2c3ccc(cc3Cl)Cl)NCCNc4ccc(cn4)C#N	CHEMBL412142
CC(C)(C)CNCCn1c2c(c(ncn2)N)nc1Sc3nc4cccc(c4s3)Cl	CHEMBL215657
c1ccc(cc1)Cn2c3c(c(ncn3)O)nn2	CHEMBL1900948
Cc1c(n(c(n1)C)C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NCCOC	CHEMBL458547
Cc1nc(cc(n1)N2CCOCC2)CS(=O)(=O)c3ccc(cc3)Cl	CHEMBL1343931
COc1cccc2c1nc(cc2O)c3ccccc3	CHEMBL15706
CC(c1ccc(cc1)S(=O)(=O)C)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N	CHEMBL2325990
CNC(=O)N1c2ccccc2C=Cc3c1cccc3	CHEMBL1594958
CC(C)(C)C(C(Cc1ccccc1Cl)n2cncn2)O	CHEMBL1536248
Cc1ccc(cc1)n2c(cc(n2)C(C)(C)C)NC(=O)Nc3ccc(c4c3cccc4)OCCN5CCOCC5	CHEMBL103667
COc1cc2c(cc1OCCCN3CCOCC3)ncc(c2Nc4ccc(cc4)Cc5ccccc5)C#N	CHEMBL30728
c1cc(c(c(c1)Cl)C(=O)N[C@@H](Cc2ccc(cc2)OCCc3ccc4c(n3)NCCC4)C(=O)O)Cl	CHEMBL2031160
c1cc(ccc1C#C[C@]2(CN3CCC2CC3)O)Oc4ccc(cc4)C(=O)NCc5ccncc5	CHEMBL1796297
c1ccc2c(c1)c(cc(n2)c3ccco3)O	CHEMBL2042442
c1cc(ccc1c2c(c(n[nH]2)C3CCN(CC3)C(=O)CO)c4ccncn4)Cl	CHEMBL1090173
CNC(=O)c1c2cc(c(cc2oc1c3ccc(cc3)F)N(CCO)S(=O)(=O)C)C4CC4	CHEMBL1092581
C[C@H](CO)Nc1c2c(nc(c(n2)O)O)nc(n1)SCc3cccc(c3F)F	CHEMBL403877
CCN(C1CCN(CC1)CCC(c2ccccc2)c3ccc(cc3)C)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL197714
C1COCCN1c2nc(nc(n2)N3CCOCC3)C#N	CHEMBL1321641
Cc1ccc(cc1)S(=O)(=O)Nc2c(nc(cn2)Br)OCc3ccc(c(c3)OCCN(C)C)OC	CHEMBL2018954
CN1CCC(CC1)Oc2cccc3c2c(ncn3)Nc4ccc(cc4)OCc5ccccn5	CHEMBL194337
Cc1nc(c(nc1c2cc3c(cc2)[C@]4(CC[C@@H](CC4)CC(=O)O)CC3)C(=O)N)C	CHEMBL2178947
C[C@H](c1c(ccc(c1Cl)F)Cl)Oc2cc(cnc2N)c3cnn(c3)C4CCNCC4	CHEMBL601719
CCOCc1nc2c(n1CC(C)(C)O)c3ccccc3nc2N	CHEMBL383322
c1ccc2c(c1)Nc3cc(ccc3S2)Cl	CHEMBL1411769
c1ccc2c(c1)nc(n2c3nc(nc(n3)N4CCOCC4)N5CCOCC5)C(F)F	CHEMBL586702
CC#CC(=O)Nc1ccc2c(c1)c(ncn2)Nc3cccc(c3)Br	CHEMBL91867
Cc1cc(ccc1OCc2ccccn2)Nc3c4cc(c(cc4ncn3)OC)OC	CHEMBL371888
c1cc(ccc1CN(Cc2ccc(cc2)Cl)c3n[nH]nn3)Cl	CHEMBL186174
COc1cc2c(cc1OC)ncnc2Nc3ccccc3	CHEMBL94191
c1ccc(cc1)COc2ccccc2C(=O)N	CHEMBL59956
Cc1c(onc1NC(=O)Cc2ccc(cc2OC)Oc3ccnc4c3ccc(c4)F)C	CHEMBL2023480
CC(C)Cn1cnc2c1c3ccccc3nc2N	CHEMBL1282
Cc1ccc2c(c1)-c3ccccc3S(=O)(=O)N2	CHEMBL1498163
c1ccc(cc1)c2cc(n3c(n2)ccn3)O	CHEMBL346528
Cc1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(C4)CC3C5	CHEMBL2177601
CCn1cnc(c1c2nc3c(ncnc3s2)N)c4ccccc4	CHEMBL1079588
CN1CCC[C@H](C1)COc2cc3c(cc2OC)c(ncn3)Nc4ccc(cc4F)Br	CHEMBL1907764
CCC(CC)NC(=O)c1cn(nc1NS(=O)(=O)c2ccc(cc2)C)c3ccccc3	CHEMBL1916263
C[C@H](CN(C)C)Oc1cccc2c1c(ncn2)Nc3ccc(c(c3)Cl)OCc4cnccn4	CHEMBL483332
c1ccc2c(c1)c(cc(n2)c3ccc(cc3)O)O	CHEMBL2030006
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccncc3C#N)c4nc(on4)C5CC5	CHEMBL2086691
CN(C1CCN(CC1)Cc2ccc(cn2)C(F)(F)F)C(=O)Cc3ccc(cc3)n4cnnn4	CHEMBL2010838
CN(C)CCCN(C)c1c(nc2cc(c(cc2n1)Cl)Cl)/C=C/c3ccccc3	CHEMBL1196711
CCOC(=O)c1ccc(nc1)OCCC2CCN(CC2)c3ccc(nn3)C	CHEMBL1835912
CC(C)c1cc(c(cc1O)O)C(=O)N2Cc3ccc(cc3C2)CN4CCN(CC4)C	CHEMBL1214827
CC/C(=C(\c1ccc(cc1)/C=C/C(=O)O)/c2ccc(cc2)O)/c3ccccc3	CHEMBL1091137
Cc1ccc(cc1NC(=O)c2ccc(cc2)OCc3csc(n3)C)NC(=O)c4cccc(c4)N5CCOCC5	CHEMBL264502
COC(=O)Nc1[nH]c2ccc(cc2n1)C(=O)c3ccccc3	CHEMBL685
c1cc(sc1)S(=O)(=O)N2CCCC(C2)C(=O)NC3CCCCC3	CHEMBL1736016
CCc1cc(no1)NC(=O)Cc2ccc(cc2OC)Oc3ccnc4c3ccc(c4)OC	CHEMBL2023482
Cc1c2c(ccn1)c3ccc(cc3[nH]2)OC	CHEMBL269538
Cc1ncc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl	CHEMBL655
Cc1cnc(nc1Nc2ccccc2)Nc3ccc(cc3)OCC(CN(C)C)O	CHEMBL101473
c1ccc(cc1)OC[C@H](CNCCOc2ccc(cc2)OCC(=O)O)O	CHEMBL308150
c1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccccc3	CHEMBL16
c1c(c(cnc1N)c2cc(nc(n2)N3CCOCC3)N4CCOCC4)C(F)(F)F	CHEMBL2017974
CC(C)(C(=O)NCc1cccc(c1)Cn2c3cccc(c3c(n2)NS(=O)(=O)c4ccc(s4)Cl)OC)O	CHEMBL2018969
Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(cc3)C)C(CNC(C)(C)C)O	CHEMBL1201295
CCCc1c2c(c(nc(n2)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)C)O)n(n1)C	CHEMBL192
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccncc3C#N)C(=O)OCC(F)(F)F	CHEMBL2086687
Cc1ccc(c(c1)N(C)c2ccnc(n2)Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)C	CHEMBL1762526
C[C@H](C(=O)NC)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5ccccn5	CHEMBL256364
CCCCC(CC)CNC(=O)c1ccc2c(c1)c(cn2C)Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C	CHEMBL413742
CC(c1ccc(cc1)F)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N	CHEMBL2325987
c1ccc(cc1)CNc2c3ccccc3ncn2	CHEMBL102726
CC(C)n1c(cnc1C2CC2)c3ccnc(n3)Nc4ccc(cc4)C(=O)NC	CHEMBL507142
Cc1cc(on1)C(=O)Nc2ccc(cc2)OC	CHEMBL1323607
CC1COCCN1c2c3ccc(nc3nc(n2)N4CCOCC4C)c5ccc(c(c5)C(C)O)OC	CHEMBL2336319
CN(c1ccc(cc1)Nc2ncc3cc(ccc3n2)c4ccncc4)C(=O)CCOC	CHEMBL2335885
CC1=C(C(C(=C(N1)C)C(=O)OC)c2ccccc2[N+](=O)[O-])C(=O)OC	CHEMBL193
c1cc(cc(c1)NC(=O)c2ccc(cc2)CNC(=O)OCc3cccnc3)N	CHEMBL99737
c1ccnc(c1)NC(=O)c2c(nc(c(n2)Cl)N)N	CHEMBL181610
COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3F)Br	CHEMBL1277620
c1ccc2c(c1)Sc3cccc(c3S2)c4cc(=O)cc(o4)N5CCOCC5	CHEMBL222102
CN(C)C(=O)c1cc(c2cc[nH]c2c1)c3nc(cc(n3)N4CCOCC4)C5(CC5)S(=O)(=O)C	CHEMBL2325725
c1ccc(cc1)c2ccc(cc2)C(=O)NCc3ccncc3	CHEMBL1796289
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)Cl	CHEMBL478408
Cn1c2ccccc2c3c1ccc(c3)NC(=O)CCc4ccncc4	CHEMBL118973
c1cc(ccc1CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)C#N	CHEMBL2346967
CS(=O)CCN1c2ccccc2CC(C1=O)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL232433
CCc1cc(c2ccccc2n1)OCc3ccc(cc3)c4ccccc4c5n[nH]nn5	CHEMBL284536
CN1CCN(CC1)c2ccc3c(c2)nc([nH]3)c4c(c5c(cccc5F)nc4O)N	CHEMBL522892
c1ccc2c(c1)c(ccn2)CNC(=O)c3ccc(cc3)Oc4ccc(cc4)C#C[C@@]5(CN6CCC5CC6)O	CHEMBL1940279
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)N4CC[C@H](C4)NC(=O)C)F	CHEMBL476578
c1cc(ccc1S(=O)(=O)N2CCN(CC2)C(=O)N3CCC(CC3)c4ccncc4)Cl	CHEMBL303646
COCCOc1cc2c(cc1OC)c(ccn2)Nc3ccc(cc3F)Cl	CHEMBL150817
Cc1c(nc(o1)c2ccccc2)CCOc3ccc(cc3)C[C@@H](C(=O)O)Nc4ccccc4C(=O)c5ccccc5	CHEMBL107367
CN([C@@H]1CCN(C[C@@H]1F)Cc2ccc(cc2)C(F)(F)F)C(=O)Cc3ccc(cc3)S(=O)(=O)C	CHEMBL2010851
COc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4c3oc(cc4=O)N5CCOCC5	CHEMBL1669156
Cc1cc2c([nH]1)ccc(c2F)Oc3c4c(c(cn4ncn3)OC[C@@H](C)OC(=O)[C@H](C)N)C	CHEMBL270995
CC(C)Nc1c(c(nc(n1)C#N)N2CCOCC2)N	CHEMBL471579
COc1cc2c(cc1OC)ncnc2NCc3ccccc3	CHEMBL325245
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C	CHEMBL268313
c1ccc2c(c1)CC(C(=O)N2CCO)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL233447
c1cc(ccc1C(=O)C2CCN(CC2)C(=O)c3ccc(cc3Cl)F)F	CHEMBL1164911
Cc1ccc(cc1)CCNC(=O)c2ccc3c(c2)nc(s3)CO	CHEMBL2088413
COc1cc2c(cc1OC3CCN(CC3)CC(=O)N)c(ncn2)Nc4cc(ccc4F)Cl	CHEMBL214478
c1ccc2c(c1)c(nnc2O)Cc3ccc(c(c3)N4C(=O)CCC4=O)F	CHEMBL196444
Cc1cccc(c1)CNC(=O)N(CC=C)C2CCN(CC2)CCC(c3ccccc3)c4ccccc4	CHEMBL183261
CN1CCN(CC1)CCCOc2cc3c(cc2OC)c(ncn3)Nc4ccc(cc4F)Br	CHEMBL279072
C[C@H](C(=O)N(C)C)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5cscn5	CHEMBL256995
COc1ccc(c2c1nccc2)C(=O)Nc3c(cncc3Cl)Cl	CHEMBL39058
c1ccc2c(c1)CC(C(=O)N2CC(CO)O)NC(=O)c3cc4cc(ccc4[nH]3)Cl	CHEMBL234952
CCC(=O)N[C@H]1CC[C@H](C1)C(=O)N(C)c2ccc(cc2)c3nc4ccccc4o3	CHEMBL1834184
CC(=O)n1c2ccccc2c3c1ccc(c3)NC(=O)CCc4ccncc4	CHEMBL116210
CC1=C(C(C(=C(N1)C#N)C(=O)OC)c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)C	CHEMBL517427
c1ccc(cc1)c2cc(nc(n2)N)Nc3ccc(cc3)Cl	CHEMBL75791
C[C@H]1CN(CCN1C(=O)OC(C)(C)C)c2ncc(cn2)OCc3ccc(cc3)S(=O)(=O)C	CHEMBL2086662
Cc1ccc(cn1)Oc2ccc(cc2Cl)Nc3c4c(cccc4O[C@H](C)C(=O)N5CCOCC5)ncn3	CHEMBL402798
COc1ccc(cn1)[C@H](CC(=O)O)N2CCN(C2=O)CCCc3ccc4c(n3)NCCC4	CHEMBL145085
CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C	CHEMBL1064
COc1ccc(cc1)c2csc(n2)N(CCCN3CCOCC3)C(=O)c4ccco4	CHEMBL1624252
Cc1c2cc(c(cc2cc(n1)c3ccc(cc3O)O)OC)OC	CHEMBL1549615
c1ccc(c(c1)Nc2nnc(o2)C(=O)Nc3ccc(c(c3)F)N4CCOCC4)F	CHEMBL2036568
CCCSc1c(ccc(n1)NC)C(=O)NC2C3CC4CC2CC(C4)(C3)O	CHEMBL2158466
c1cc2c(cc1Cl)nc([nH]2)C(=O)O	CHEMBL22586
c1cc(ccc1C(=O)CCCN2CCC(CC2)(c3ccc(cc3)Cl)O)F	CHEMBL54
CC(C)Oc1cc(cc2c1c(ncn2)Nc3c(ccc(n3)OC)Cl)OCCCN4CCN(CC4)C(=O)C	CHEMBL383593
CC(C)(C(=O)c1ccc(cc1)SC)N2CCOCC2	CHEMBL1411716
c1ccc2c(c1)Nc3ccccc3S2	CHEMBL828
C[C@@H](C(=O)N(C)C)Oc1cccc2c1c(ncn2)Nc3ccc(c(c3)Cl)OCc4ccccn4	CHEMBL255968
CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4ccc(c5)N6CCCC6)Cl	CHEMBL1809223
CCOc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4c3oc(cc4=O)N5CCOCC5	CHEMBL1669158
COc1cc2c(cc1OCCn3ccnn3)ncnc2Nc4ccc(cc4F)Cl	CHEMBL357815
Cc1ncc(n1C2CCCC2)c3ccnc(n3)Nc4ccc(cc4)S(=O)(=O)NCCOC	CHEMBL484555
CN(CCc1ccc(cc1)NS(=O)(=O)C)CCOc2ccc(cc2)NS(=O)(=O)C	CHEMBL473
Cc1c[nH]c(c1CCC(=O)O)/C=C\2/c3ccccc3NC2=O	CHEMBL89363
CCN(C1CCN(CC1)CCC(c2ccccc2)C3CCN(CC3)S(=O)(=O)CC)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL1951907
c1cc(ccc1C(C(=O)N)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N)Cl	CHEMBL2325730
c1ccc(cc1)CC(=O)Nc2nnc(s2)CCSCCc3nnc(s3)N	CHEMBL2178393
CC(=O)N1CCC(CC1)n2cc(cn2)c3cc(c(nc3)N)c4nc5ccccc5o4	CHEMBL1200139
c1ccc2c(c1)C(=O)NC2(c3ccc(c(c3)S(=O)(=O)N)Cl)O	CHEMBL1055
CC(C)C[C@H]([C@@H](C(=O)NO)OCc1cc2ccccc2n(c1=O)C)C(=O)N[C@H](C(=O)NC)C(C)(C)C	CHEMBL144101
COCC(=O)N1CCC(CC1)n2cc(cn2)c3cc(c(nc3)N)c4nc5ccccc5o4	CHEMBL1199945
c1ccc2c(c1)c3c([nH]2)C(=O)NCC3	CHEMBL444810
CC(C)C[C@H]([C@@H](C(=O)NO)Sc1ccc(c(c1)OC)OC)C(=O)N[C@H](C(=O)NC)C(C)(C)C	CHEMBL147797
Cc1ccc2c(c1)c(c(n2CC(=O)O)C)c3ccnc4c3cccc4Cl	CHEMBL378730
c1ccc(cc1)Oc2ccccc2C(=O)N	CHEMBL2152586
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Nc2ccc(cc2)Br	CHEMBL1720929
c1ccc2c(c1)nc(o2)c3cc(cnc3N)c4cnn(c4)C5CCN(CC5)C(=O)CO	CHEMBL1200147
CC(=O)Nc1nc2c(s1)C(=O)NCCC2	CHEMBL562743
CCCSc1nc2ccc(cc2s1)NC(=O)CCNC(=O)NCCOc3ccc(cc3)CC(C(=O)O)C(=O)O	CHEMBL2059009
CC(C)COc1cc(cc(c1)OC(C)C)C(=O)Nc2ccc(cn2)C(=O)O	CHEMBL381434
c1cc(ccc1[C@@H](CC2CCOCC2)C(=O)Nc3nccs3)S(=O)(=O)C4CC4	CHEMBL517534
CNC(=O)c1ccc2c(c1)nc(cc2O)c3cccnc3	CHEMBL1645493
Cc1ccc(cc1n2cnc3ccc(cc3c2=O)N4CCN(CC4)C)NC(=O)C5CC5	CHEMBL2031233
CCCNC(=O)Nc1ccc(cc1Cl)Oc2c3cc(c(cc3ncn2)OC)OC	CHEMBL406381
C[C@H](C(=O)NC)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5cccc(c5)F	CHEMBL256994
COc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(cc3)F	CHEMBL1576727
